identifier1,identifier2,lemma,grouping_x,grouping_y,context_x,context_y,judgment
news_2000_633288.txt-42-13,nf_1837_755525.txt-2405-6,head_nn,2,1,"In the late 1970s John Bryan, then Sara Lee chairman (now head of the Art Institute Board of Trustees), heard that Cummings","The President, stationed at the head of this circular apartment, had on his right hand the Secretary of State and the Secretary of the Treasury, on his left the Secretary of War and the Secretary of the Navy, and, ranged on each side the room, were the other gentlemen invited to be present at this interview.",2.0
nf_1837_757476.txt-3999-18,news_2000_633288.txt-42-13,head_nn,1,2,") to keep in the steam, and boil it slowly till it is so soft that the head of a pin will pierce it.","In the late 1970s John Bryan, then Sara Lee chairman (now head of the Art Institute Board of Trustees), heard that Cummings",2.0
nf_1837_757476.txt-2572-5,news_2000_660028.txt-1120-22,twist_nn,1,2,"Give each slip a slight twist, and press it down hard into the needle with your fingers.","Did news reach you that it's a creepy, uncomfortable story with unlikable characters, but that the concept and plot twists are rumored to be intriguing enough to keep you in your seat?",2.0
news_2001_661955.txt-278-20,news_2004_640240.txt-65-4,attack_nn,2,2,"But Pakistan-based Islamic militant groups, fighting since 1989 to separate the province from India, have stepped up their attacks.","Church suffered a heart attack in 2001 but has had no health problems since, thanks to a pacemaker and defibrillator.",2.0
nf_1829_751465.txt-2217-22,news_2001_661955.txt-278-20,attack_nn,1,2,"The people of Coin, being prepared for this attempt, sallied forth as they saw the white banner and made an attack upon the Christian camp, and in the confusion of the moment Hamet and his followers galloped into the gates.","But Pakistan-based Islamic militant groups, fighting since 1989 to separate the province from India, have stepped up their attacks.",4.0
news_2001_661955.txt-278-20,nf_1984_773852.txt-299-28,attack_nn,2,2,"But Pakistan-based Islamic militant groups, fighting since 1989 to separate the province from India, have stepped up their attacks.","The complex etiology of the "" sudden death syndrome, "" or acute cardiac arrest in broiler chickens (which is referred to by growers as "" heart attack "" or "" flip-over "" because the birds simply flip onto their backs and expire), has been // examined by Ononiwu and co-authors (1979).",2.0
news_2004_640240.txt-65-4,nf_1837_755525.txt-107-12,attack_nn,2,1,"Church suffered a heart attack in 2001 but has had no health problems since, thanks to a pacemaker and defibrillator.","early part of 1778, when it was proposed to make an attack upon Canada, and to endeavor to connect it with the thirteen United States, Gen. LAFAYETTE was appointed to command the troops collecting for that purpose at Albany.",2.0
nf_1984_773852.txt-299-28,news_2004_640240.txt-65-4,attack_nn,2,2,"The complex etiology of the "" sudden death syndrome, "" or acute cardiac arrest in broiler chickens (which is referred to by growers as "" heart attack "" or "" flip-over "" because the birds simply flip onto their backs and expire), has been // examined by Ononiwu and co-authors (1979).","Church suffered a heart attack in 2001 but has had no health problems since, thanks to a pacemaker and defibrillator.",4.0
news_2004_661038.txt-7-8,nf_1834_747621.txt-365-4,bit_nn,2,1,"Likewise, I see in it a good bit of the human kindness that peeked through the troubles of the time then - as they often do today.","// /z/ Get a bit of wood, or half of a tobacco-pipe, hold it between the two fore-fingers of each hand, and, without letting it go, after a little practice, you may leap over it, forward and backward without difficulty: when perfect in this, you may place the tops of the two middle fingers together, and leap over them both ways, without either separating or touching them with the feet.",3.0
nf_1963_774282.txt-1018-13,news_2004_661038.txt-7-8,bit_nn,2,2,He panned the sands of stream beds to see if there was a bit of the color of gold.,"Likewise, I see in it a good bit of the human kindness that peeked through the troubles of the time then - as they often do today.",2.0
nf_1830_754783.txt-347-15,news_2005_623919.txt-134-14,ounce_nn,1,2,"Take two ounces more of sugar, and stir it to a cream with two ounces of butter.","INGREDIENTS: 6 puff pastry shells, 3-inch diameter (See Note) 6 ounces semisweet or bittersweet chocolate 4 tablespoons heavy cream 2 tablespoons port-style wine 4-6 tablespoons Nutella 3 ounces toffee, chopped 2 ounces roasted, salted macadamia nuts; hazelnuts, skinned and toasted or other nut INSTRUCTIONS: Bake pastry shells according to package instructions; set aside to cool.",4.0
news_2005_623919.txt-134-14,nf_1830_754783.txt-47-6,ounce_nn,2,1,"INGREDIENTS: 6 puff pastry shells, 3-inch diameter (See Note) 6 ounces semisweet or bittersweet chocolate 4 tablespoons heavy cream 2 tablespoons port-style wine 4-6 tablespoons Nutella 3 ounces toffee, chopped 2 ounces roasted, salted macadamia nuts; hazelnuts, skinned and toasted or other nut INSTRUCTIONS: Bake pastry shells according to package instructions; set aside to cool.","Weigh half a pound and two ounces of flour, and sift it through a hair-sieve into a large deep dish.",4.0
nf_1830_754783.txt-533-1,news_2005_623919.txt-134-14,ounce_nn,1,2,Six ounces of powdered white sugar.,"INGREDIENTS: 6 puff pastry shells, 3-inch diameter (See Note) 6 ounces semisweet or bittersweet chocolate 4 tablespoons heavy cream 2 tablespoons port-style wine 4-6 tablespoons Nutella 3 ounces toffee, chopped 2 ounces roasted, salted macadamia nuts; hazelnuts, skinned and toasted or other nut INSTRUCTIONS: Bake pastry shells according to package instructions; set aside to cool.",4.0
nf_1837_757476.txt-2076-29,news_2005_623919.txt-134-14,ounce_nn,1,2,"The proportions of the ingredients are a pound and a half of fine salt, half a pound of brown sugar, an ounce of black pepper and an ounce of cloves pounded to powder, a small bit of sal prunella, and a quart of stale strong beer or porter.","INGREDIENTS: 6 puff pastry shells, 3-inch diameter (See Note) 6 ounces semisweet or bittersweet chocolate 4 tablespoons heavy cream 2 tablespoons port-style wine 4-6 tablespoons Nutella 3 ounces toffee, chopped 2 ounces roasted, salted macadamia nuts; hazelnuts, skinned and toasted or other nut INSTRUCTIONS: Bake pastry shells according to package instructions; set aside to cool.",4.0
news_2005_623919.txt-134-14,nf_1847_754437.txt-1663-9,ounce_nn,2,1,"INGREDIENTS: 6 puff pastry shells, 3-inch diameter (See Note) 6 ounces semisweet or bittersweet chocolate 4 tablespoons heavy cream 2 tablespoons port-style wine 4-6 tablespoons Nutella 3 ounces toffee, chopped 2 ounces roasted, salted macadamia nuts; hazelnuts, skinned and toasted or other nut INSTRUCTIONS: Bake pastry shells according to package instructions; set aside to cool.","The richest ore, worth from one to four ounces per ton, occurs in irregular patches and bands very small in",4.0
nf_1849_748465.txt-678-3,news_2005_623919.txt-134-14,ounce_nn,1,2,"-- Dissolve one ounce of chloride of silver in a solution of two ounces of cyanide of potassium, previously dissolved in one quart of water.","INGREDIENTS: 6 puff pastry shells, 3-inch diameter (See Note) 6 ounces semisweet or bittersweet chocolate 4 tablespoons heavy cream 2 tablespoons port-style wine 4-6 tablespoons Nutella 3 ounces toffee, chopped 2 ounces roasted, salted macadamia nuts; hazelnuts, skinned and toasted or other nut INSTRUCTIONS: Bake pastry shells according to package instructions; set aside to cool.",4.0
nf_1987_773961.txt-1330-2,news_2005_623919.txt-134-14,ounce_nn,2,2,Simmer 2 ounces of the chips in 1 quart of water for sixty minutes.,"INGREDIENTS: 6 puff pastry shells, 3-inch diameter (See Note) 6 ounces semisweet or bittersweet chocolate 4 tablespoons heavy cream 2 tablespoons port-style wine 4-6 tablespoons Nutella 3 ounces toffee, chopped 2 ounces roasted, salted macadamia nuts; hazelnuts, skinned and toasted or other nut INSTRUCTIONS: Bake pastry shells according to package instructions; set aside to cool.",4.0
news_2006_604835.txt-61-18,nf_1837_757476.txt-2572-5,twist_nn,2,1,"She shows him a variety of Pilates floor moves, including abdominal exercises, leg lifts and waist twists, explaining they will strengthen his abdomen and lower-back muscles to build a stronger midsection.","Give each slip a slight twist, and press it down hard into the needle with your fingers.",4.0
news_2007_637066.txt-40-3,nf_1827_747521.txt-197-93,part_nn,2,1,"Although it's part of the immigration agency whose goal is to catch and deport migrants, Grupos Beta is a humanitarian organization, whose members carry water and crackers instead of guns","From a, draw a d c, perpendicular; through c, draw c b parallel to it; also, through c, draw c d parallel to the tangent b a, cutting ae at d; make (/ e equal to d, then will d be the centre of an ellipsis, and c d and d a, will be two semiconjugate diameters, from which the ellipsis may be described; divide b c and c d, each into a like number of equal parts; from the point a, and through the",3.0
nf_1855_748018.txt-39-22,news_2007_637066.txt-40-3,part_nn,1,2,"the vegetables, concerning the origin and metamorphoses of which these writers choose to be quite silent, have, on their part, converted a portion of the same water into clay: these two earths, on being deprived of the characters which vitality had /z/ impressed on them, are by an ultimate analysis resolved into silex; and hence the reason that the oldest mountains are more siliceous than the rest.","Although it's part of the immigration agency whose goal is to catch and deport migrants, Grupos Beta is a humanitarian organization, whose members carry water and crackers instead of guns",1.5
news_2007_637066.txt-40-3,nf_1961_774087.txt-330-2,part_nn,2,2,"Although it's part of the immigration agency whose goal is to catch and deport migrants, Grupos Beta is a humanitarian organization, whose members carry water and crackers instead of guns","Sometimes only part of a board needs to be changed in color, as in staining a streak or edge of sapwood to match the general color of the rest of the wood.",3.0
nf_1837_755525.txt-107-12,nf_1817_747573.txt-2244-78,attack_nn,1,1,"early part of 1778, when it was proposed to make an attack upon Canada, and to endeavor to connect it with the thirteen United States, Gen. LAFAYETTE was appointed to command the troops collecting for that purpose at Albany.","Without detracting however from the military genius of Barak, or ascribing an undue pre-eminence to Deborah, it may be readily believed, that so disproportionate a force as that of the Israelites at first acted, and very properly acted, on the defensive, till a favourable conjunction of circumstances occurred; and, perhaps, some miraculous sign, or some divine inspiration on the mind of the prophetess, suggested the moment of attack.",4.0
nf_1857_755095.txt-2739-15,nf_1817_747573.txt-2244-78,attack_nn,1,1,"Feint attacks, also, might be made at one point, while the real attack was made at another, quite distant; and the country be overrun before its widely-posted defenders could be alarmed and concentrated.","Without detracting however from the military genius of Barak, or ascribing an undue pre-eminence to Deborah, it may be readily believed, that so disproportionate a force as that of the Israelites at first acted, and very properly acted, on the defensive, till a favourable conjunction of circumstances occurred; and, perhaps, some miraculous sign, or some divine inspiration on the mind of the prophetess, suggested the moment of attack.",4.0
nf_1859_747415.txt-2119-15,nf_1817_747573.txt-3290-22,record_nn,1,1,"Thus he says: "" While engaged in palasontological researches, I sought for earlier records of the aboriginal races of man than have reached us through vague traditions or through later authentic history, but without being able to discover any positive evidences of the exact geological period of the advent of man in the fauna of the earth.","Shall we not, therefore, aim to secure an incorruptible inheritance in the skies, and an unfading pre-eminence in the records of eternity? """,2.5
nf_1999_775057.txt-49-3,nf_1817_747573.txt-3290-22,record_nn,2,1,The first historical record of the title is on a Roman inscription dated c.,"Shall we not, therefore, aim to secure an incorruptible inheritance in the skies, and an unfading pre-eminence in the records of eternity? """,3.5
nf_1817_747573.txt-3290-22,nf_2005_776565.txt-799-9,record_nn,1,2,"Shall we not, therefore, aim to secure an incorruptible inheritance in the skies, and an unfading pre-eminence in the records of eternity? ""","In some years, according to Washington's own records, the days he devoted to fox hunting added up to a month.",3.5
nf_1821_749178.txt-2087-24,nf_1843_748690.txt-1196-21,lane_nn,1,1,"There was a lane with a high fence on each side, leading up to the house, and the cavalry picketted in the lane.","ruinous and seemingly half deserted; we went up the street, from which she turned into a narrow and dark lane, and presently opened the gate of a large dilapidated house; "" Come in, "" said she. """,4.0
nf_1821_749178.txt-2087-24,nf_1843_748690.txt-1382-0,lane_nn,1,1,"There was a lane with a high fence on each side, leading up to the house, and the cavalry picketted in the lane.","lanes equally dismal as those which we had already traversed till we again found ourselves out of the, town.",4.0
nf_1827_747521.txt-68-7,nf_1822_747604.txt-105-34,part_nn,1,1,"An arch of a circle is any part of the circumference, as a b, 24.","for a season, into a nation of professed infidels and atheists; and which spread the deleterious influence of their shocking system, in a greater or less degree, over a large part of the civilized world.",3.0
nf_1973_773508.txt-88-2,nf_1822_747604.txt-105-34,part_nn,2,1,They are part of news as a genre ' precisely because they are unimportant.,"for a season, into a nation of professed infidels and atheists; and which spread the deleterious influence of their shocking system, in a greater or less degree, over a large part of the civilized world.",2.0
nf_1835_748008.txt-2719-5,nf_1822_747604.txt-897-51,multitude_nn,1,1,"Apart from these were a multitude who had already partaken of the feast, reposixig on chairs, or expanding themselves on the turf, talking, smoking, or listening to the squeaking fiddle of an old merry slave, who was doing his best to gather up the loose halfpence of the company.","To specify some of these-There is the system of those who grossly pervert or misrepresent the scriptures; the system of mere formalists religion; the system of sagacious worldly men; the system of fashionable life - and besides all those who deliberately embrace any of these systems, a multitude of mankind live and act without thought and without consistency, and therefore can not be said to follow any /q/ system.",3.0
nf_1836_747959.txt-2285-4,nf_1822_747604.txt-897-51,multitude_nn,1,1,Medicine nas deduced a multitude of errors from those apparent analogies of the vegetable and animal kingdoms.,"To specify some of these-There is the system of those who grossly pervert or misrepresent the scriptures; the system of mere formalists religion; the system of sagacious worldly men; the system of fashionable life - and besides all those who deliberately embrace any of these systems, a multitude of mankind live and act without thought and without consistency, and therefore can not be said to follow any /q/ system.",3.0
nf_1852_771217.txt-1871-21,nf_1822_747604.txt-897-51,multitude_nn,1,1,"Scarcely can we exaggerate the value, in its place, of a safeguard such as this, as regards those multitudes who are thrown upon the open field of the world, or are withdrawn from its eye and from the restraint of public opinion.","To specify some of these-There is the system of those who grossly pervert or misrepresent the scriptures; the system of mere formalists religion; the system of sagacious worldly men; the system of fashionable life - and besides all those who deliberately embrace any of these systems, a multitude of mankind live and act without thought and without consistency, and therefore can not be said to follow any /q/ system.",4.0
nf_1822_747604.txt-897-51,nf_1854_750818.txt-1581-83,multitude_nn,1,1,"To specify some of these-There is the system of those who grossly pervert or misrepresent the scriptures; the system of mere formalists religion; the system of sagacious worldly men; the system of fashionable life - and besides all those who deliberately embrace any of these systems, a multitude of mankind live and act without thought and without consistency, and therefore can not be said to follow any /q/ system.","But they had hoped that, when peace had been restored, when no call of duty required him to cross the sea, he would generally, during the summer and autumn, reside in his fair palaces and parks on the banks of the Thames, or travel from country seat to country seat, and from cathedral town to cathedral town, making himself acquainted with every shire of his realm, and giving his hand to be kissed by multitudes of squires, clergymen and aldermen who were not likely ever to see him unless he came among them.",4.0
nf_1960_774194.txt-1531-1,nf_1822_747604.txt-897-51,multitude_nn,2,1,"The multitude of small dance halls "" around the corner "" have given way to huge dancing palaces drawing patrons from everywhere in the city.","To specify some of these-There is the system of those who grossly pervert or misrepresent the scriptures; the system of mere formalists religion; the system of sagacious worldly men; the system of fashionable life - and besides all those who deliberately embrace any of these systems, a multitude of mankind live and act without thought and without consistency, and therefore can not be said to follow any /q/ system.",4.0
nf_1824_747746.txt-65-7,nf_1839_747610.txt-962-2,record_nn,1,1,"But, there is no instance on record where this effect of peace upon the social state has been exemplified.",2 Colonial Records.,1.0
nf_1859_747415.txt-1647-8,nf_1824_747746.txt-65-7,record_nn,1,1,"/z/ "" If we suppose that an accurate record of the successive reigns and the length of each was preserved from the very commencement of the monarchy, we might easily deduce the chronology of the whole interval from Menes to Nectanebus, by adding together the length of all the reigns.","But, there is no instance on record where this effect of peace upon the social state has been exemplified.",4.0
nf_1859_747415.txt-2119-15,nf_1824_747746.txt-65-7,record_nn,1,1,"Thus he says: "" While engaged in palasontological researches, I sought for earlier records of the aboriginal races of man than have reached us through vague traditions or through later authentic history, but without being able to discover any positive evidences of the exact geological period of the advent of man in the fauna of the earth.","But, there is no instance on record where this effect of peace upon the social state has been exemplified.",3.0
nf_1970_774162.txt-13616-21,nf_1824_747746.txt-65-7,record_nn,2,1,"One finds pianos, though not often good ones, in the schools, as well as phonographs for the playingof records.","But, there is no instance on record where this effect of peace upon the social state has been exemplified.",1.0
nf_1984_774116.txt-1927-17,nf_1824_747746.txt-65-7,record_nn,2,1,(An asterisk used with transcriptions indicates here that they are hypothetical forms for which no written records are available.),"But, there is no instance on record where this effect of peace upon the social state has been exemplified.",4.0
nf_1827_747521.txt-68-7,nf_1827_747521.txt-197-93,part_nn,1,1,"An arch of a circle is any part of the circumference, as a b, 24.","From a, draw a d c, perpendicular; through c, draw c b parallel to it; also, through c, draw c d parallel to the tangent b a, cutting ae at d; make (/ e equal to d, then will d be the centre of an ellipsis, and c d and d a, will be two semiconjugate diameters, from which the ellipsis may be described; divide b c and c d, each into a like number of equal parts; from the point a, and through the",4.0
nf_1827_747521.txt-197-93,nf_1845_772370.txt-1325-0,part_nn,1,1,"From a, draw a d c, perpendicular; through c, draw c b parallel to it; also, through c, draw c d parallel to the tangent b a, cutting ae at d; make (/ e equal to d, then will d be the centre of an ellipsis, and c d and d a, will be two semiconjugate diameters, from which the ellipsis may be described; divide b c and c d, each into a like number of equal parts; from the point a, and through the",Part II.,2.0
nf_1827_747521.txt-197-93,nf_1964_773767.txt-118-7,part_nn,1,2,"From a, draw a d c, perpendicular; through c, draw c b parallel to it; also, through c, draw c d parallel to the tangent b a, cutting ae at d; make (/ e equal to d, then will d be the centre of an ellipsis, and c d and d a, will be two semiconjugate diameters, from which the ellipsis may be described; divide b c and c d, each into a like number of equal parts; from the point a, and through the","In the first place, a large part of the indirect costs of road transport is paid by road hauliers through taxation.",2.0
nf_1827_747521.txt-197-93,nf_1987_773961.txt-1347-7,part_nn,1,2,"From a, draw a d c, perpendicular; through c, draw c b parallel to it; also, through c, draw c d parallel to the tangent b a, cutting ae at d; make (/ e equal to d, then will d be the centre of an ellipsis, and c d and d a, will be two semiconjugate diameters, from which the ellipsis may be described; divide b c and c d, each into a like number of equal parts; from the point a, and through the",Add one part of oil to four parts of juice.,4.0
nf_1827_747521.txt-68-7,nf_1845_772370.txt-398-0,part_nn,1,1,"An arch of a circle is any part of the circumference, as a b, 24.",Part II.,2.0
nf_1845_772370.txt-93-0,nf_1827_747521.txt-68-7,part_nn,1,1,Part III.,"An arch of a circle is any part of the circumference, as a b, 24.",2.0
nf_1827_747521.txt-68-7,nf_1855_748018.txt-39-22,part_nn,1,1,"An arch of a circle is any part of the circumference, as a b, 24.","the vegetables, concerning the origin and metamorphoses of which these writers choose to be quite silent, have, on their part, converted a portion of the same water into clay: these two earths, on being deprived of the characters which vitality had /z/ impressed on them, are by an ultimate analysis resolved into silex; and hence the reason that the oldest mountains are more siliceous than the rest.",1.0
nf_1961_774087.txt-330-2,nf_1827_747521.txt-68-7,part_nn,2,1,"Sometimes only part of a board needs to be changed in color, as in staining a streak or edge of sapwood to match the general color of the rest of the wood.","An arch of a circle is any part of the circumference, as a b, 24.",3.0
nf_1827_747521.txt-68-7,nf_1973_773508.txt-88-2,part_nn,1,2,"An arch of a circle is any part of the circumference, as a b, 24.",They are part of news as a genre ' precisely because they are unimportant.,3.0
nf_1827_747521.txt-68-7,nf_1987_773961.txt-1347-7,part_nn,1,2,"An arch of a circle is any part of the circumference, as a b, 24.",Add one part of oil to four parts of juice.,4.0
nf_1829_751465.txt-2217-22,nf_1848_765263.txt-32-21,attack_nn,1,1,"The people of Coin, being prepared for this attempt, sallied forth as they saw the white banner and made an attack upon the Christian camp, and in the confusion of the moment Hamet and his followers galloped into the gates.",Origin of the Sac and Fox Indians -- Removal to Green Bay -- Their subjugation of the Illini confederacy -- Their attack upon St. Louis in 1779 -- Col. George Rogers Clark relieves the town -- Governor Harrison's letter -- Maj. Forsyth's account of the conquest of the Illini -- Death of the Sac chief Pontiac -- Sac and Fox village on Rock river -- Description of the,4.0
nf_1984_773852.txt-299-28,nf_1829_751465.txt-2217-22,attack_nn,2,1,"The complex etiology of the "" sudden death syndrome, "" or acute cardiac arrest in broiler chickens (which is referred to by growers as "" heart attack "" or "" flip-over "" because the birds simply flip onto their backs and expire), has been // examined by Ononiwu and co-authors (1979).","The people of Coin, being prepared for this attempt, sallied forth as they saw the white banner and made an attack upon the Christian camp, and in the confusion of the moment Hamet and his followers galloped into the gates.",2.0
nf_1830_754783.txt-363-16,nf_1830_754783.txt-1737-11,ounce_nn,1,1,"When cold, mix with them the nutmeg, rose-water, and lemon-peel, and two ounces of sugar.","One table-spoonful of sweet basil, / A quarter of an ounce of mace, Half an ounce of cloves, powdered.",4.0
nf_1830_754783.txt-1737-11,nf_1830_754783.txt-533-1,ounce_nn,1,1,"One table-spoonful of sweet basil, / A quarter of an ounce of mace, Half an ounce of cloves, powdered.",Six ounces of powdered white sugar.,4.0
nf_1830_754783.txt-1737-11,nf_1833_747505.txt-2389-80,ounce_nn,1,1,"One table-spoonful of sweet basil, / A quarter of an ounce of mace, Half an ounce of cloves, powdered.","as not having a sufficiency in value in silver and all other exports to discharge the whole demand of their imports: it would then be next to a miracle if silver did not rise to above five shillings and two pence per ounce in the market, in proportion to the balance of debt against them; and their trading circumstances continue to decline, as ours have; their silver would be brought to twenty seven shillings per ounce, as ours is, and the current money of Great Britain be at the rate of twenty shillings per ounce, whatever the lawful money might be. """,4.0
nf_1839_747507.txt-381-1,nf_1830_754783.txt-1737-11,ounce_nn,1,1,"An ounce of gold will thus generally buy more wheat and other raw produce, in the United States, than it will in England, and more cloth or hardware in England than it will in the United States.","One table-spoonful of sweet basil, / A quarter of an ounce of mace, Half an ounce of cloves, powdered.",4.0
nf_1841_747994.txt-1287-9,nf_1830_754783.txt-1737-11,ounce_nn,1,1,A man much engaged in alchemy could take four ounces of sweetened and sublimated mercury,"One table-spoonful of sweet basil, / A quarter of an ounce of mace, Half an ounce of cloves, powdered.",4.0
nf_1830_754783.txt-1737-11,nf_1849_748465.txt-678-3,ounce_nn,1,1,"One table-spoonful of sweet basil, / A quarter of an ounce of mace, Half an ounce of cloves, powdered.","-- Dissolve one ounce of chloride of silver in a solution of two ounces of cyanide of potassium, previously dissolved in one quart of water.",4.0
nf_1987_773961.txt-1330-2,nf_1830_754783.txt-1737-11,ounce_nn,2,1,Simmer 2 ounces of the chips in 1 quart of water for sixty minutes.,"One table-spoonful of sweet basil, / A quarter of an ounce of mace, Half an ounce of cloves, powdered.",4.0
nf_1830_754783.txt-347-15,nf_1830_754783.txt-363-16,ounce_nn,1,1,"Take two ounces more of sugar, and stir it to a cream with two ounces of butter.","When cold, mix with them the nutmeg, rose-water, and lemon-peel, and two ounces of sugar.",4.0
nf_1830_754783.txt-347-15,nf_1830_754783.txt-759-15,ounce_nn,1,1,"Take two ounces more of sugar, and stir it to a cream with two ounces of butter.","If made with isinglass, you must use two ounces of sweet, and an ounce of bitter almonds, with the addition of the grated rind of a large lemon, and a large stick of cinnamon, broken up, a glass of wine, and half a glass of rose-water.",4.0
nf_1830_754783.txt-347-15,nf_1833_747505.txt-2389-80,ounce_nn,1,1,"Take two ounces more of sugar, and stir it to a cream with two ounces of butter.","as not having a sufficiency in value in silver and all other exports to discharge the whole demand of their imports: it would then be next to a miracle if silver did not rise to above five shillings and two pence per ounce in the market, in proportion to the balance of debt against them; and their trading circumstances continue to decline, as ours have; their silver would be brought to twenty seven shillings per ounce, as ours is, and the current money of Great Britain be at the rate of twenty shillings per ounce, whatever the lawful money might be. """,4.0
nf_1837_757476.txt-2076-29,nf_1830_754783.txt-347-15,ounce_nn,1,1,"The proportions of the ingredients are a pound and a half of fine salt, half a pound of brown sugar, an ounce of black pepper and an ounce of cloves pounded to powder, a small bit of sal prunella, and a quart of stale strong beer or porter.","Take two ounces more of sugar, and stir it to a cream with two ounces of butter.",4.0
nf_1849_748465.txt-678-3,nf_1830_754783.txt-347-15,ounce_nn,1,1,"-- Dissolve one ounce of chloride of silver in a solution of two ounces of cyanide of potassium, previously dissolved in one quart of water.","Take two ounces more of sugar, and stir it to a cream with two ounces of butter.",4.0
nf_1987_773961.txt-1330-2,nf_1830_754783.txt-347-15,ounce_nn,2,1,Simmer 2 ounces of the chips in 1 quart of water for sixty minutes.,"Take two ounces more of sugar, and stir it to a cream with two ounces of butter.",4.0
nf_1991_774072.txt-374-46,nf_1830_754783.txt-347-15,ounce_nn,2,1,"Finish 3 cups (750 milliliters) of fish veloute with 4 egg yolks and 4 ounces (125 grams) of butter, or prepare a flourless version by finishing 3 cups (750 milliliters) of fish stock with 8 egg yolks and 4 ounces (125 grams) of butter.","Take two ounces more of sugar, and stir it to a cream with two ounces of butter.",4.0
nf_1830_754783.txt-533-1,nf_1830_754783.txt-363-16,ounce_nn,1,1,Six ounces of powdered white sugar.,"When cold, mix with them the nutmeg, rose-water, and lemon-peel, and two ounces of sugar.",4.0
nf_1833_747505.txt-2577-1,nf_1830_754783.txt-363-16,ounce_nn,1,1,"the ounce, if payment should be made in bullion, or otherwise milled dollars at 65. each, should be the lawful money of the province, and no person should receive or pay within the province, c c /z/ bills of credit of any of the other Governments of New England.","When cold, mix with them the nutmeg, rose-water, and lemon-peel, and two ounces of sugar.",3.0
nf_1830_754783.txt-363-16,nf_1837_757476.txt-2076-29,ounce_nn,1,1,"When cold, mix with them the nutmeg, rose-water, and lemon-peel, and two ounces of sugar.","The proportions of the ingredients are a pound and a half of fine salt, half a pound of brown sugar, an ounce of black pepper and an ounce of cloves pounded to powder, a small bit of sal prunella, and a quart of stale strong beer or porter.",4.0
nf_1837_757476.txt-2816-45,nf_1830_754783.txt-363-16,ounce_nn,1,1,"Mix together half a pint of port wine, half a pint of strong vinegar, the juice and grated peel of two large lemons, a quarter of an ounce of cayenne, a dozen blades of mace, and a quarter of an ounce of powdered cochineal.","When cold, mix with them the nutmeg, rose-water, and lemon-peel, and two ounces of sugar.",4.0
nf_1845_747414.txt-495-35,nf_1830_754783.txt-363-16,ounce_nn,1,1,"The Liberty Party will not cease in their efforts in this matter, till the postage here is the same as it is in England; TWO CENTS, PREPAID BY STAMPS, FOR /z/ OUNCE.","When cold, mix with them the nutmeg, rose-water, and lemon-peel, and two ounces of sugar.",4.0
nf_1830_754783.txt-363-16,nf_1847_754437.txt-1663-9,ounce_nn,1,1,"When cold, mix with them the nutmeg, rose-water, and lemon-peel, and two ounces of sugar.","The richest ore, worth from one to four ounces per ton, occurs in irregular patches and bands very small in",4.0
nf_1849_748465.txt-678-3,nf_1830_754783.txt-363-16,ounce_nn,1,1,"-- Dissolve one ounce of chloride of silver in a solution of two ounces of cyanide of potassium, previously dissolved in one quart of water.","When cold, mix with them the nutmeg, rose-water, and lemon-peel, and two ounces of sugar.",4.0
nf_1830_754783.txt-363-16,nf_1995_773497.txt-1305-15,ounce_nn,1,2,"When cold, mix with them the nutmeg, rose-water, and lemon-peel, and two ounces of sugar.","A good kit, manufactured by Outdoor Research, costs $5 and weighs only 2.5 ounces.",4.0
nf_1830_754783.txt-47-6,nf_1837_757476.txt-2816-45,ounce_nn,1,1,"Weigh half a pound and two ounces of flour, and sift it through a hair-sieve into a large deep dish.","Mix together half a pint of port wine, half a pint of strong vinegar, the juice and grated peel of two large lemons, a quarter of an ounce of cayenne, a dozen blades of mace, and a quarter of an ounce of powdered cochineal.",4.0
nf_1841_747994.txt-1287-9,nf_1830_754783.txt-47-6,ounce_nn,1,1,A man much engaged in alchemy could take four ounces of sweetened and sublimated mercury,"Weigh half a pound and two ounces of flour, and sift it through a hair-sieve into a large deep dish.",4.0
nf_1830_754783.txt-759-15,nf_1830_754783.txt-533-1,ounce_nn,1,1,"If made with isinglass, you must use two ounces of sweet, and an ounce of bitter almonds, with the addition of the grated rind of a large lemon, and a large stick of cinnamon, broken up, a glass of wine, and half a glass of rose-water.",Six ounces of powdered white sugar.,4.0
nf_1837_757476.txt-2076-29,nf_1830_754783.txt-533-1,ounce_nn,1,1,"The proportions of the ingredients are a pound and a half of fine salt, half a pound of brown sugar, an ounce of black pepper and an ounce of cloves pounded to powder, a small bit of sal prunella, and a quart of stale strong beer or porter.",Six ounces of powdered white sugar.,4.0
nf_1844_747892.txt-594-60,nf_1830_754783.txt-533-1,ounce_nn,1,1,"Let the graft be carefully held in it &; due position, and secure it with cotton twist, Russia matting, or threads of worsted, whichever is most convenient; then cover the bandage with well wrought clay, or grafting wax, which is made as follows: Two ounces beeswax, one ounce tallow, four ounces common pitch, twelve ounces Burgundy pitch, all melted together, and used when warm, with a brush.",Six ounces of powdered white sugar.,4.0
nf_1845_747414.txt-495-35,nf_1830_754783.txt-533-1,ounce_nn,1,1,"The Liberty Party will not cease in their efforts in this matter, till the postage here is the same as it is in England; TWO CENTS, PREPAID BY STAMPS, FOR /z/ OUNCE.",Six ounces of powdered white sugar.,4.0
nf_1830_754783.txt-533-1,nf_1987_773961.txt-1330-2,ounce_nn,1,2,Six ounces of powdered white sugar.,Simmer 2 ounces of the chips in 1 quart of water for sixty minutes.,4.0
